"month","year","date","sp","spret","spi","nq","nqret","nqi","ret1","ind1","ret10","ind10","twex","rec","m3","y10","cm3","cy10","cpi","DP","EP"
1,2000,2000-01-28,1394.459961,-0.0522448509206006,0,3940.350098,-0.032203889688704,0,-0.048842,1755.71,0.073146,15280.093,115.1132,0,5.32,6.66,0.12,-4.82,-0.0574382538770748,0.387754764790335,0.536171327155639
1,2001,2001-01-28,1366.01001,0.0340502318056943,1,2772.72998,0.11540372431438,1,0.027831,1639.512,0.311924,16174.974,123.1303,0,5.15,5.16,-0.619999999999999,-3.49,-0.394588500563707,0.386702297024939,0.539261628330603
1,2002,2002-01-28,1130.199951,-0.0156963786972364,0,1934.030029,-0.00842856825219673,0,-0.01343,1332.809,0.040486,17495.016,129.831,0,1.65,5.04,-0.04,-3.44,-0.220628792057364,0.391563841002429,0.455521096855799
1,2003,2003-01-28,855.700012,-0.0277974876039897,0,1320.910034,-0.0109923301052328,0,-0.027668,1019.547,0.012644,16082.585,123.1346,0,1.17,4.05,-0.02,-2.2,-0.108401084010841,0.408967070103675,0.492795154231318
1,2004,2004-01-28,1131.130005,0.0171288471121338,1,2066.149902,0.0308561646521772,1,0.017034,1340.248,0.081812,33007.516,112.7326,0,0.88,4.15,-0.02,-2.64,-0.366492146596853,0.407823823426397,0.555817087796064
1,2005,2005-01-28,1181.27002,-0.0256157673436119,0,2062.409912,-0.0533557565681795,0,-0.024632,1386.717,-0.03615,34953.516,109.7594,0,2.33,4.22,0.14,-2.61,-0.40485829959513,0.421320777053166,0.576637348261299
1,2006,2006-01-28,1280.079956,0.0251478956149267,1,2305.820068,0.0445637371285406,1,0.018373,1501.383,0.085963,41646.754,109.8163,0,4.24,4.42,0.35,-2.76,0.148883374689833,0.434675887766204,0.595443269420685
1,2007,2007-01-28,1438.23999,0.0139611310231826,1,2463.929932,0.0199382297205952,1,0.013265,1727.031,0.016459,46651.691,107.8925,0,4.98,4.76,0.130000000000001,-3.08,-0.0670863129647814,0.443729648990478,0.606975053875381
1,2008,2008-01-28,1378.550049,-0.0631138638422053,0,2389.860107,-0.104184826783837,0,-0.063003,1710.803,-0.050108,39281.586,98.2266,1,2.75,3.74,-0.25,-2.41,-1.03424738142875,0.460557614143727,0.575849547156254
1,2009,2009-01-28,825.880005,-0.0895498794569232,0,1476.420044,-0.0659230813030804,0,-0.083486,1086.254,-0.037427,20725.266,109.9384,1,0.13,2.52,0.1,-0.62,-0.176119816946313,0.492734672887074,0.369970038916034
1,2010,2010-01-28,1073.869995,-0.0376751241926438,0,2147.350098,-0.0551706994293122,0,-0.033682,1402.818,-0.003924,38974.996,101.9871,0,0.06,3.73,0.01,-2.22,0.171844078920309,0.441596084869748,0.56864799286545
1,2011,2011-01-28,1286.119995,0.0223929694417535,1,2700.080078,0.017639314161606,1,0.023132,1680.23,-0.002076,50475.656,98.1561,0,0.15,3.39,0.00999999999999998,-1.67,-0.246651637713817,0.437879333401841,0.609957969638951
1,2012,2012-01-28,1312.410034,0.0426600440016456,1,2813.840088,0.0770599122816797,1,0.042429,1750.699,0.099262,47745.934,99.3608,0,0.03,1.97,0.02,-0.26,-0.269306449020735,0.458284709463169,0.623578452051428
1,2013,2013-01-28,1498.109985,0.0491977920489255,1,3142.129883,0.0398063067833352,1,0.050091,2044.695,0.070659,56478.18,99.042,0,0.07,1.91,0,-0.15,-0.00858114978825904,0.472770496165382,0.611620788297388
1,2014,2014-01-28,1782.589966,-0.0362314074850154,0,4103.879883,-0.0175622476093285,0,-0.038386,2484.068,0.000171,78658.391,103.0895,0,0.04,2.86,-0.03,-1.41,-0.567010091001089,0.475061960109051,0.613935851141108
1,2015,2015-01-28,1994.98999,-0.0315327792169491,0,4635.240234,-0.0215153856894759,0,-0.032826,2807.239,-0.041693,77433.836,113.1213,0,0.03,1.88,0,-0.54,-0.341709643711866,0.484100798604708,0.606441484022789
1,2016,2016-01-28,1940.23999,-0.0520676172275349,0,4613.950195,-0.0818344811380367,0,-0.047384,2812.786,-0.103113,64197.25,125.1658,0,0.26,2.09,0.03,-0.64,0.0327321392317517,0.499237260861586,0.590016840709053
1,2017,2017-01-28,2278.870117,0.0177263145946185,1,5614.790039,0.0421360411480904,1,0.018461,3356.85,0.003893,87591,126.9252,0,0.51,2.43,0,-0.82,-0.05878322772623,0.495112991467793,0.591106556736069
1,2018,2018-01-28,2823.810059,0.0546573986599865,1,7411.47998,0.0710175316146486,1,0.064757,4335.338,0.028881,101928.539,115.5472,0,1.41,2.58,0.0899999999999999,-0.77,-0.319396281513109,0.491285131325277,0.594435165701944
1,2019,2019-01-28,2704.100098,0.0757421519767538,1,7281.740234,0.0929690418308535,1,0.075495,4250.686,0.154229,95875.172,126.5041,0,2.37,2.71,0,-1.06,-0.0909769525053793,0.507463093037221,0.621756276368573
10,1999,1999-10-28,1362.930054,0.0606618367719172,1,2966.429932,0.0771556465105334,1,0.074673,1669.48,-0.017797,11909.764,115.0344,0,4.86,6.11,0.180000000000001,-4.27,0.478755236385384,0.392323670732349,0.532017150324994
10,2000,2000-10-28,1429.400024,-0.00496177514471796,0,3369.629883,-0.0861568665592802,0,-0.016823,1775.613,-0.071394,14294.354,123.6867,0,6.11,5.74,0.11,-4.17,0.520833333333312,0.385840778657704,0.547209363854309
10,2001,2001-10-28,1059.780029,0.0179372723728264,1,1690.199951,0.120182015507377,1,0.014347,1253.875,0.091296,14450.645,127.0621,1,2.16,4.57,-0.48,-2.97,0.450704225352114,0.394783922823803,0.472607354585611
10,2002,2002-10-28,885.76001,0.0829143967478956,1,1329.75,0.126228019917897,1,0.092271,1061.456,0.050564,14571.924,126.6673,0,1.58,3.94,-0.0499999999999998,-2,0.16602102933039,0.409691266668769,0.499928761568361
10,2003,2003-10-28,1050.709961,0.0535042604645302,1,1932.209961,0.078159778580547,1,0.052378,1246.018,0.085889,28040.229,115.8266,0,0.92,4.29,-0.0199999999999999,-2.33,0.325027085590467,0.406715227047499,0.538020066332351
10,2004,2004-10-28,1130.199951,0.0139169519998088,1,1974.98999,0.0403740042151917,1,0.009385,1329.732,0.013035,31573.895,112.18,0,1.76,4.1,0.11,-2.51,0.211081794195252,0.4213825214665,0.578600579690985
10,2005,2005-10-28,1207.01001,-0.0179000340427695,0,2120.300049,-0.0146959412418237,0,-0.011138,1428.195,-0.029775,36691.707,111.7554,0,3.71,4.46,0.29,-2.71,1.22199592668025,0.434572854756796,0.594839657964247
10,2006,2006-10-28,1377.939941,0.0310218120657755,1,2366.709961,0.0468309370919169,1,0.031966,1651.441,0.049558,43642.215,108.3405,0,4.92,4.73,0.11,-3.01,-0.490436488474757,0.442375358729822,0.606338903024363
10,2007,2007-10-28,1549.380005,0.0147135610158058,1,2859.120117,0.0567067517967761,1,0.022084,1906.511,0.002121,45641.516,99.127,0,3.9,4.53,0.00999999999999979,-2.96,0.275590740535893,0.450221642612581,0.587283821094236
10,2008,2008-10-28,968.75,-0.185636473585464,0,1720.949951,-0.195186691791746,0,-0.150996,1260.356,-0.232447,25613.154,110.2882,1,0.67,3.81,-0.46,-2.22,-0.138301854066455,0.488200801813248,0.519493087413651
10,2009,2009-10-28,1036.189941,-0.0199598805374466,0,2045.109985,-0.037105339896244,0,-0.012193,1352.686,-0.075133,36006.047,101.013,0,0.07,3.39,-0.05,-1.68,0.0625480693495817,0.452120245026833,0.463598823743626
10,2010,2010-10-28,1183.26001,0.0361930520991756,1,2507.409912,0.0569427563188754,1,0.040304,1550.263,0.042212,45092.973,98.8182,0,0.13,2.54,-0.02,-0.9,0.0581736230715569,0.440500737511158,0.608519820764387
10,2010,2010-10-28,1183.26001,0.0361930520991756,1,2507.409912,0.0569427563188754,1,0.040304,1550.263,0.042212,45092.973,98.8182,0,0.13,2.54,0,-0.9,0.0581736230715569,0.440500737511158,0.608519820764387
10,2011,2011-10-28,1253.300049,0.102306591858191,1,2684.409912,0.105596067454222,1,0.100409,1657.6,0.111555,43796.492,98.4856,0,0.02,2.15,0.01,-0.29,0.151846211569461,0.456955730403596,0.62930041367215
10,2012,2012-10-28,1412.160034,-0.0199878425232534,0,2977.22998,-0.0456306001294866,0,-0.019433,1931.247,-0.028644,51766.066,99.1859,0,0.1,1.75,-0.01,-0.02,0.446221226761131,0.468423577461161,0.613425383848745
10,2013,2013-10-28,1756.540039,0.0436299709750401,1,3919.709961,0.0385501694595334,1,0.046923,2435.934,0.025862,73294.133,100.3169,0,0.05,2.62,0.03,-1.01,0.116300448526347,0.475678863857186,0.61308895018582
10,2014,2014-10-28,2018.050049,0.0229363989464222,1,4630.740234,0.0301092745711138,1,0.018542,2837.969,0.038804,79582.508,105.761,0,0.02,2.3,0,-0.89,0.0752568824311014,0.483374422745957,0.614540831361211
10,2015,2015-10-28,2079.360107,0.0797193794951312,1,5053.75,0.0897011716791738,1,0.085943,2984.443,0.044707,73995.789,119.3245,0,0.02,2.07,0,-0.43,-0.155675657530359,0.493422310392533,0.589996206778237
10,2016,2016-10-28,2126.149902,-0.0196168374213368,0,5189.140137,-0.0234004056008796,0,-0.014501,3114.768,-0.065298,76632.383,122.9132,0,0.33,1.76,0.04,0.0299999999999998,0.240399586462898,0.497029585516042,0.587990464786618
10,2017,2017-10-28,2575.26001,0.0219455602903045,1,6727.669922,0.035048421921104,1,0.026901,3905.486,-0.011848,95780.789,120.2424,0,1.07,2.36,0.04,-0.7,0.529490589323034,0.494471224280574,0.596720846912436
10,2018,2018-10-28,2711.73999,-0.0719293458798642,0,7305.899902,-0.0965363571512885,0,-0.066452,4255.95,-0.105222,100528.508,128.0324,0,2.25,3.15,0.12,-1.42,0.116202517589025,0.500077710413523,0.614668655972412
10,2019,2019-10-28,3037.560059,0.0202258423657948,1,8292.360352,0.0359756326449983,1,0.02635,4844.381,-0.021561,90885.93,129.4395,0,1.65,1.71,-0.24,-0.05,0.0783448576930001,0.506673168469089,0.613382518139862
11,1999,1999-11-28,1388.910034,0.0188824576201316,1,3336.159912,0.117461231915749,1,0.029308,1718.41,0.097138,13066.659,115.4324,0,5.07,6.03,0.21,-4.39,0.178677784395466,0.388739558211715,0.53127380665363
11,2000,2000-11-28,1314.949951,-0.0834561877646234,0,2597.929932,-0.26008796342207,0,-0.099813,1598.384,-0.103192,12819.288,124.5119,0,6.17,5.72,0.0599999999999996,-4.14,0.172711571675311,0.386137784103705,0.544562528317542
11,2001,2001-11-28,1139.449951,0.0724842800659991,1,1930.579956,0.132973616976308,1,0.072311,1344.544,0.081126,15622.967,127.6563,1,1.87,4.65,-0.29,-2.67,-0.33651149747618,0.39208064170629,0.462928395729492
11,2002,2002-11-28,936.309998,0.0555005712503283,1,1478.780029,0.106226488480046,1,0.05043,1114.985,0.145646,16694.271,126.0104,0,1.23,4.05,-0.35,-2.3,0.165745856353599,0.40675009380854,0.491202200769983
11,2003,2003-11-28,1058.199951,0.00710321616875742,1,1960.26001,0.0144127172559605,1,0.005789,1253.232,0.045373,29312.486,115.8332,0,0.93,4.3,0.01,-2.7,-0.107991360691145,0.408289758259309,0.548327101698439
11,2004,2004-11-28,1173.819946,0.0378687768126449,1,2096.810059,0.0598538403399296,1,0.034768,1375.963,0.079793,34093.273,109.5797,0,2.07,4.19,0.31,-2.42,0.526592943654557,0.419415943803383,0.575525957655767
11,2005,2005-11-28,1249.47998,0.034581213385394,1,2232.820068,0.0517077798012666,1,0.035621,1479.069,0.029295,37766.582,112.1512,0,3.88,4.54,0.17,-2.94,0.201207243460752,0.433898217667318,0.594024315806803
11,2006,2006-11-28,1400.630005,0.0163325515097217,1,2431.77002,0.0271186068955931,1,0.01359,1673.884,0.02677,44810.527,106.9801,0,4.94,4.6,0.0200000000000005,-2.98,-0.542138984721521,0.442720238478396,0.606492701438696
11,2007,2007-11-28,1481.140015,-0.0450427824691788,0,2660.959961,-0.0718269808154313,0,-0.038447,1833.211,-0.087351,41654.664,98.8038,0,3.27,4.15,-0.63,-2.85,0.213919132812117,0.454613911423752,0.583528828836313
11,2008,2008-11-28,896.23999,-0.0777983575748147,0,1535.569946,-0.113974823008493,0,-0.065626,1177.644,-0.173646,21165.541,110.8759,1,0.19,3.53,-0.48,-2.38,-1.01013332845789,0.494047407878024,0.475933024419053
11,2009,2009-11-28,1095.630005,0.0557790770857576,1,2144.600098,0.0475015300554427,1,0.063085,1438.019,0.010124,36370.578,100.3445,0,0.05,3.4,-0.02,-1.78,0.0963101185818578,0.447869207009098,0.520838689171481
11,2010,2010-11-28,1180.550049,-0.00229287643221188,0,2498.22998,-0.00366783967267548,0,-0.004635,1543.077,0.023051,46132.426,99.4667,0,0.14,2.76,0.01,-1,0.124519888847696,0.439819906073921,0.610002138921801
11,2010,2010-11-28,1180.550049,-0.00229287643221188,0,2498.22998,-0.00366783967267548,0,-0.004635,1543.077,0.023051,46132.426,99.4667,0,0.14,2.76,0,-1,0.124519888847696,0.439819906073921,0.610002138921801
11,2011,2011-11-28,1246.959961,-0.00507155380952895,0,2620.340088,-0.0241568178110967,0,-0.001204,1655.604,-0.03088,42444.055,100.5656,0,0.01,2.01,-0.01,-0.54,-0.206268263335836,0.45817599579143,0.627888008373712
11,2012,2012-11-28,1416.180054,0.00284267279181449,1,3010.23999,0.011026475162236,1,0.004023,1939.016,-0.00848,51327.082,99.3428,0,0.09,1.65,-0.01,-0.0900000000000001,-0.0388925140553232,0.472944963838013,0.616032624801947
11,2013,2013-11-28,1805.810059,0.027663290033785,1,4059.889893,0.0351381917709546,1,0.032967,2516.24,0.051236,77049.461,101.7188,0,0.07,2.72,0.02,-0.94,-0.257528325980464,0.474106529035844,0.612797117127468
11,2014,2014-11-28,2067.560059,0.024237473674626,1,4791.629883,0.0341538883216987,1,0.028073,2917.64,-0.014975,78390.75,107.8152,0,0.02,2.33,0,-0.72,-0.251227781255389,0.480999786070578,0.608670635639905
11,2015,2015-11-28,2080.409912,0.00050474185711824,1,5108.669922,0.0108085391248576,1,0.002788,2992.765,0.014631,75078.391,120.9245,0,0.12,2.26,0.1,-0.53,-0.0449683750446447,0.49258056539437,0.585872616658252
11,2016,2016-11-28,2198.810059,0.0336035453908705,1,5323.680176,0.0255968200289871,1,0.035463,3225.227,0.094358,83863.289,127.3814,0,0.45,2.14,0.12,-0.21,0.124674851301432,0.497029644027721,0.589790517963539
11,2017,2017-11-28,2647.580078,0.0276955409084119,1,6873.970215,0.0215129843020421,1,0.030011,4022.693,0.026045,98275.359,119.2132,0,1.23,2.35,0.16,-0.75,-0.0632042103727646,0.49425825606789,0.596744030757278
11,2018,2018-11-28,2760.169922,0.0177017521878344,1,7330.540039,0.00336696086984389,1,0.018538,4334.847,-0.034081,97102.391,128.8873,0,2.33,3.12,0.0800000000000001,-1.52,0.176676345572587,0.502626443467894,0.617059589482064
11,2019,2019-11-28,3140.97998,0.0334802657884001,1,8665.469727,0.0440114799725375,1,0.037142,5024.312,0.062921,96604.609,130.3991,0,1.54,1.81,-0.11,-0.0600000000000001,0.228619055223,0.504769337901046,0.612253489612564
12,1999,1999-12-28,1469.25,0.056232775174478,1,4069.310059,0.198653047811931,1,0.074171,1845.866,0.089689,14238.592,115.1581,0,5.2,6.28,0.13,-4.55,0,0.387474337885686,0.533379186868467
12,2000,2000-12-28,1320.280029,0.00404525245153575,1,2470.52002,-0.0502862850142245,0,-0.002043,1595.119,-0.03823,12329.204,122.4598,0,5.77,5.24,-0.4,-3.85,0.0594530321046454,0.38774883761748,0.543817412298106
12,2001,2001-12-28,1148.079956,0.00754529671224446,1,1950.400024,0.0102140389361374,1,0.004766,1350.952,0.076253,16814.27,128.0218,0,1.69,5.09,-0.18,-3.15,0.0574712643678088,0.391334174001047,0.455253916505047
12,2002,2002-12-28,879.820007,-0.0622292670376581,0,1335.51001,-0.101904194260443,0,-0.059577,1048.558,-0.048669,15881.784,124.4308,0,1.19,4.03,-0.04,-2.59,-0.168823860438935,0.40828655795018,0.487754401897435
12,2003,2003-12-28,1111.920044,0.0495189851827096,1,2003.369995,0.0217536374369613,1,0.051521,1317.8,0.040898,30511.313,113.7088,0,0.9,4.27,-0.03,-2.71,0,0.408843107128304,0.556382000340401
12,2004,2004-12-28,1211.920044,0.0319425735028656,1,2175.439941,0.0368137454848787,1,0.033266,1421.737,0.063684,36264.473,108.6489,0,2.19,4.23,0.12,-2.73,-0.270270270270264,0.418558008495589,0.574078284855038
12,2005,2005-12-28,1248.290039,-0.000952802764842886,0,2205.320068,-0.0123927370972545,0,-0.003227,1474.295,0.01545,38350.066,111.6984,0,3.89,4.47,0.0100000000000002,-2.86,0.0523834468308086,0.434281785431734,0.594644444644478
12,2006,2006-12-28,1418.300049,0.0125368668954273,1,2415.290039,-0.00680001662967644,0,0.018243,1704.422,0.02423,45896.281,106.9804,0,4.85,4.56,-0.0900000000000007,-2.83,-0.803212851405626,0.442959474918609,0.606504098309994
12,2007,2007-12-28,1468.359985,-0.00866595014761451,0,2652.280029,-0.00326728690515665,0,-0.004023,1825.836,-0.007224,41353.758,99.6866,1,3,4.1,-0.27,-2.34,-0.148662041625379,0.455184527798671,0.574355817384583
12,2008,2008-12-28,903.25,0.00779114693500738,1,1577.030029,0.0266417372012393,1,0.006418,1185.202,0.017272,21531.109,106.926,1,0.03,2.42,-0.16,-1.3,0.593961787341581,0.493723656202547,0.398400491402051
12,2009,2009-12-28,1115.099976,0.0176145206146643,1,2269.149902,0.0564521683423918,1,0.009523,1451.714,0.075829,39128.535,101.6497,0,0.05,3.59,0,-1.58,-1.91528953285958,0.443426181648542,0.560607630148099
12,2010,2010-12-28,1257.640015,0.0632564876429509,1,2652.870117,0.0600596438092644,1,0.064264,1642.241,0.096423,50580.652,99.5247,0,0.14,3.29,0,-1.18,0.0707753368767079,0.438467418924775,0.610370533545397
12,2010,2010-12-28,1257.640015,0.0632564876429509,1,2652.870117,0.0600596438092644,1,0.064264,1642.241,0.096423,50580.652,99.5247,0,0.14,3.29,0,-1.18,0.0707753368767079,0.438467418924775,0.610370533545397
12,2011,2011-12-28,1257.599976,0.00849656568624102,1,2605.149902,-0.0058138964255976,0,0.014398,1679.442,0.023336,43434.551,100.6968,0,0.01,1.98,0,-0.45,0.0420646423819507,0.459544048425864,0.626665898645572
12,2012,2012-12-28,1426.189941,0.0070433676117494,1,3019.51001,0.00307476339926538,1,0.0042,1947.16,0.027739,52750.852,98.9989,0,0.07,1.72,-0.02,0.00999999999999979,-0.084356133044206,0.474105815643205,0.614358892527436
12,2013,2013-12-28,1848.359985,0.0232894740668828,1,4176.589844,0.0283392334794694,1,0.026622,2583.226,0.020707,78644.961,101.8662,0,0.07,2.9,0,-1.12,-0.473808669488188,0.474017481200826,0.614300980417084
12,2014,2014-12-28,2058.899902,-0.00419738458457175,0,4736.049805,-0.0116672076096798,0,-0.005184,2902.516,0.030769,80802.742,111.0428,0,0.03,2.21,0.01,-0.55,-0.204242419052338,0.481769363348077,0.60673887058287
12,2015,2015-12-28,2043.939941,-0.0176856585364416,0,5007.410156,-0.0200202345879905,0,-0.013389,2952.696,-0.046625,71577.852,122.4385,0,0.23,2.24,0.11,-0.58,-0.539941794106119,0.494288797995334,0.584784325111818
12,2016,2016-12-28,2238.830078,0.0180371110586872,1,5383.120117,0.0111033268647205,1,0.021944,3296.003,0.040399,87251.297,128.5849,0,0.51,2.49,0.06,-0.74,-0.211068037908146,0.495270945056534,0.589480212681369
12,2017,2017-12-28,2673.610107,0.00978361446429155,1,6903.390137,0.00427076972153273,1,0.012175,4071.67,0.008059,99067.398,119.9826,0,1.32,2.4,0.0900000000000001,-0.79,-0.155546086733514,0.493221719728648,0.595786087153094
